Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-01-06,29136.75,29158.95,28487.87,28487.87,715910200
2022-01-07,28711.53,28811,28293.7,28478.56,751712100
2022-01-11,28380.9,28471.73,28091.15,28222.48,737064600
2022-01-12,28449.53,28814.31,28430.35,28765.66,725477800
2022-01-13,28658.22,28660.45,28447.74,28489.13,698810800
2022-01-14,28246.99,28252.96,27890.69,28124.28,820674500
2022-01-17,28332.72,28449.18,28274.18,28333.52,544800000
2022-01-18,28451.34,28689.25,28131.21,28257.25,713133300
2022-01-19,27928.89,27958.17,27322.22,27467.23,842984000
2022-01-20,27401.43,27879.19,27218.78,27772.93,740209600
2022-01-21,27404.36,27586.42,27130.7,27522.26,727499500
2022-01-24,27258.45,27627.47,27203.5,27588.37,610186800
2022-01-25,27466.82,27488.13,26892.36,27131.34,769682100
2022-01-26,27105.98,27184.54,26858.68,27011.33,604684500
2022-01-27,27139.88,27187.97,26046.37,26170.3,887380500
2022-01-28,26429.85,26764.85,26289.69,26717.34,759867900
2022-01-31,26690.6,27133.38,26542.08,27001.98,782876300
2022-02-01,27167.14,27408.36,27017.57,27078.48,811318600
2022-02-02,27302.99,27564.62,27289.16,27533.6,852103800
2022-02-03,27330.96,27357.33,27166.2,27241.31,810742700
2022-02-04,27095.9,27455.98,27076.38,27439.99,796059900
2022-02-07,27327.63,27354.07,27088.1,27248.87,770960800
2022-02-08,27318.3,27461.33,27280.63,27284.52,766026900
2022-02-09,27488.65,27632.77,27405.88,27579.87,934778900
2022-02-10,27818.1,27877.02,27575.07,27696.08,828744300
2022-02-14,27305.92,27325.5,26949.79,27079.59,797744600
2022-02-15,27183.56,27205.2,26727.97,26865.19,761722300
2022-02-16,27269.05,27483.37,27227.24,27460.4,641243300
2022-02-17,27431.42,27437.57,27082.02,27232.87,677823700
2022-02-18,26895.16,27215.31,26792.86,27122.07,635334000
2022-02-21,26771.58,26993.09,26549,26910.87,529035600
2022-02-22,26515.45,26550.1,26246.27,26449.61,673108800
2022-02-24,26281.35,26357.58,25776.15,25970.82,935360800
2022-02-25,26213.2,26481.53,26162.81,26476.5,775798600
2022-02-28,26457.52,26643.68,26262.63,26526.82,910557100
2022-03-01,26836.74,27013.26,26821.75,26844.72,740236100
2022-03-02,26532.2,26585.3,26313.72,26393.03,877107100
2022-03-03,26628.87,26702.53,26502.5,26577.27,747893100
2022-03-04,26421.85,26421.85,25777.45,25985.47,935295900
2022-03-07,25634.09,25634.09,25006.26,25221.41,1053767500
2022-03-08,24974.35,25286.27,24769.52,24790.95,1147420200
2022-03-09,24876.49,25084.08,24697.66,24717.53,915253100
2022-03-10,25108.47,25719.74,25101.72,25690.4,952294400
2022-03-11,25495.03,25500.69,24966.5,25162.78,895950900
2022-03-14,25338.64,25629.26,25299.64,25307.85,725829100
2022-03-15,25228.53,25440.23,25221.26,25346.48,732023700
2022-03-16,25574.9,25824.14,25471.69,25762.01,823423000
2022-03-17,26170.38,26701.63,26152.89,26652.89,896413400
2022-03-18,26649.5,26862.43,26592.98,26827.43,1081821100
2022-03-22,27091.32,27284.47,27076.41,27224.11,979853700
2022-03-23,27606.79,28056.2,27604.37,28040.16,882008300
2022-03-24,27693.77,28110.39,27626.47,28110.39,716043300
2022-03-25,28338.81,28338.81,27947.75,28149.84,674027100
2022-03-28,28084.08,28084.08,27814.51,27943.89,652997500
2022-03-29,28173.43,28252.42,28063.92,28252.42,777009000
2022-03-30,28250.8,28271.01,27736.27,28027.25,834484000
2022-03-31,28050.5,28070.02,27808.17,27821.43,786423200
2022-04-01,27624.11,27734.54,27399.48,27665.98,667539000
2022-04-04,27670.45,27738.23,27626.77,27736.47,503455500
2022-04-05,27708.56,27809.34,27670.37,27787.98,642995100
2022-04-06,27533.88,27546.9,27215.2,27350.3,686520300
2022-04-07,27032.42,27042.18,26801.79,26888.57,711294300
2022-04-08,27097.05,27185.23,26764.36,26985.8,780646000
2022-04-11,26877.6,27004.5,26720.46,26821.52,734513100
2022-04-12,26453.37,26470.98,26304.08,26334.98,753175200
2022-04-13,26436.06,26885.87,26429.47,26843.49,716291100
2022-04-14,26925.64,27200.89,26890.68,27172,618415600
2022-04-15,26932.48,27201.17,26784.92,27093.19,515466300
2022-04-18,26831.45,26848.89,26571.38,26799.71,483498700
2022-04-19,27096.49,27098.86,26780.75,26985.09,605066600
2022-04-20,27210.79,27389.04,27066.18,27217.85,723363200
2022-04-21,27259.14,27580.64,27252.83,27553.06,623401300
2022-04-22,27197.8,27205.83,26908.35,27105.26,584653800
2022-04-25,26692.48,26764.48,26487.84,26590.78,626818200
2022-04-26,26743.21,26808.99,26590.78,26700.11,643276100
2022-04-27,26313.14,26406.62,26051.04,26386.63,973009600
2022-04-28,26430.28,26872.5,26349.28,26847.9,867037100
2022-05-02,26851.1,26964.59,26610.86,26818.53,745258500
2022-05-06,26784.29,27072.41,26543.29,27003.56,984983600
2022-05-09,26475.16,26497.36,26309.22,26319.34,795316200
2022-05-10,26149.06,26245.8,25776.74,26167.1,807620300
2022-05-11,26045.38,26290.21,26003.26,26213.64,858644900
2022-05-12,25945.04,26028.36,25688.11,25748.72,911681400
2022-05-13,25918.8,26479.93,25913.49,26427.65,1038081800
2022-05-16,26753.37,26836.96,26438.61,26547.05,869875300
2022-05-17,26555.23,26709.26,26442.91,26659.75,789287100
2022-05-18,26826.82,27053.18,26741.34,26911.2,746712900
2022-05-19,26435.32,26458.09,26186.66,26402.84,745043500
2022-05-20,26448.23,26769.2,26426.99,26739.03,763407800
2022-05-23,26991.42,27047.47,26832.65,27001.52,650270400
2022-05-24,27005.43,27005.43,26736.01,26748.14,674413300
2022-05-25,26711.53,26795.89,26578.05,26677.8,723401500
2022-05-26,26685.02,26895.9,26598.74,26604.84,645123400
2022-05-27,26947.8,26996.7,26731.6,26781.68,693125000
2022-05-30,27092.82,27401.24,27057.7,27369.43,969579000
2022-05-31,27318.09,27456.68,27250.7,27279.8,1417868500
2022-06-01,27295.63,27481.94,27295.63,27457.89,757603900
2022-06-02,27340.52,27450.47,27251.24,27413.88,636439200
2022-06-03,27660.62,27776.33,27614.86,27761.57,636778500
2022-06-06,27549.64,27979.54,27525.48,27915.89,567646500
2022-06-07,27984.79,28094.73,27863.71,27943.95,682518100
2022-06-08,28100.26,28234.29,28090.41,28234.29,786796900
2022-06-09,28189.35,28389.42,28189.35,28246.53,803036000
2022-06-10,27996.35,28044.45,27795.17,27824.29,797495200
2022-06-13,27369.66,27388.46,26949.6,26987.44,713586400
2022-06-14,26555.75,26656.04,26358.42,26629.86,750146000
2022-06-15,26625.68,26637.19,26321.68,26326.16,727413700
2022-06-16,26715.52,26947.7,26431.2,26431.2,678269900
2022-06-17,25988.2,26072.35,25726.12,25963,1152110900
2022-06-20,26156.62,26156.62,25520.23,25771.22,721764700
2022-06-21,26070.92,26418.64,25981.87,26246.31,653591400
2022-06-22,26441.72,26448.43,26149.55,26149.55,663691200
2022-06-23,26134.89,26401.97,26039.57,26171.25,656830000
2022-06-24,26228.42,26518.33,26148.56,26491.97,726412800
2022-06-27,26741.8,26938.43,26665.58,26871.27,657739000
2022-06-28,26795.68,27049.47,26789.5,27049.47,733592000
2022-06-29,26814.23,26858.68,26689.37,26804.6,1011203600
2022-06-30,26753.28,26753.28,26324.7,26393.04,861070200
2022-07-01,26460.71,26527.34,25841.75,25935.62,816718000
2022-07-04,26086.78,26258.86,25945.83,26153.81,687029500
2022-07-05,26386.23,26532.51,26295.07,26423.47,627956500
2022-07-06,26190.4,26297.98,26051.19,26107.65,897466000
2022-07-07,26280.94,26531.97,26138.83,26490.53,807013100
2022-07-08,26623.85,26881.75,26510.53,26517.19,892526800
2022-07-11,26892.73,27062.09,26710.59,26812.3,684833900
2022-07-12,26701,26718.67,26278.28,26336.66,644292500
2022-07-13,26403.79,26543.07,26391.82,26478.77,541279200
2022-07-14,26357.32,26711.78,26312.79,26643.39,606317500
2022-07-15,26736.08,26857.77,26572.55,26788.47,655438400
2022-07-19,27003.83,27042.44,26791.71,26961.68,594409800
2022-07-20,27295.95,27692.85,27295.95,27680.26,666583800
2022-07-21,27627.88,27803,27549.56,27803,567028100
2022-07-22,27773.14,27952.25,27701.25,27914.66,601362200
2022-07-25,27697.77,27848.59,27663.26,27699.25,465158600
2022-07-26,27682.2,27715.78,27539.05,27655.21,500287800
2022-07-27,27575.16,27772.97,27526.1,27715.75,510697500
2022-07-28,27909.15,28015.68,27651.99,27815.48,834648800
2022-07-29,27915.22,28001.8,27725.24,27801.64,793450800
2022-08-01,27813.82,27993.35,27751.59,27993.35,719464300
2022-08-02,27812.48,27830.58,27530.6,27594.73,718210200
2022-08-03,27673,27834.7,27635.92,27741.9,723339700
2022-08-04,27930.94,28005.09,27870.05,27932.2,831019100
2022-08-05,27915.06,28190.04,27911.19,28175.87,712532500
2022-08-08,28050.09,28276.44,28050.09,28249.24,661244200
2022-08-09,28236.84,28254.58,27966.91,27999.96,648878700
2022-08-10,27955.11,27964.96,27729.46,27819.33,599049900
2022-08-12,28251.74,28546.98,28207.86,28546.98,896361600
2022-08-15,28623.78,28897.07,28623.78,28871.78,536819200
2022-08-16,28829.53,28928.16,28752.88,28868.91,501287200
2022-08-17,28952.65,29222.77,28952.65,29222.77,665741200
2022-08-18,28957.4,28999.64,28846.79,28942.14,474121700
2022-08-19,29095.71,29150.8,28913.05,28930.33,484340100
2022-08-22,28654.07,28827.79,28591.84,28794.5,491547800
2022-08-23,28580.2,28580.2,28395.3,28452.75,556937300
2022-08-24,28481.34,28515.61,28282.21,28313.47,620058700
2022-08-25,28415.11,28534.71,28357.03,28479.01,536988600
2022-08-26,28639.47,28792.71,28624.7,28641.38,491248400
2022-08-29,28161.06,28177.7,27788.12,27878.96,640896100
2022-08-30,28086.72,28233.8,27944.27,28195.58,606584600
2022-08-31,27928.09,28104.59,27907.95,28091.53,861592300
2022-09-01,27797,27829.6,27589.7,27661.47,688537700
2022-09-02,27755.6,27772.37,27570.74,27650.84,587673500
2022-09-05,27567.29,27673.41,27512.67,27619.61,470660700
2022-09-06,27650.15,27813.78,27557.99,27626.51,463050400
2022-09-07,27546.01,27546.01,27268.7,27430.3,693555400
2022-09-08,27732.68,28083.79,27718.3,28065.28,751549400
2022-09-09,28204.71,28284.88,28093.26,28214.75,740420300
2022-09-12,28483.59,28612.89,28438.37,28542.11,504945200
2022-09-13,28556.21,28659.76,28534.63,28614.63,516685500
2022-09-14,28132.7,28141.39,27795.83,27818.62,708861600
2022-09-15,27873.96,27946.2,27801.44,27875.91,486657100
2022-09-16,27631.39,27652.44,27527.16,27567.65,815884600
2022-09-20,27788.68,27907.1,27627.86,27688.42,599694400
2022-09-21,27440.84,27466.02,27297.5,27313.13,654552500
2022-09-22,27053.58,27197.07,26955.58,27153.83,621759400
2022-09-26,26779.44,26779.44,26424.6,26431.55,964549700
2022-09-27,26585.38,26679.82,26523.77,26571.87,668151200
2022-09-28,26422.86,26516.32,25938.42,26173.98,929484000
2022-09-29,26280.5,26458.18,26221.78,26422.05,888842300
2022-09-30,26240,26273.65,25805.59,25937.21,1012967200
2022-10-03,25778.95,26223.84,25623.67,26215.79,807028900
2022-10-04,26653.49,26994.44,26633.52,26992.21,870616400
2022-10-05,27211.32,27216.8,27031.28,27120.53,732888600
2022-10-06,27137.98,27399.19,27137.98,27311.3,693713000
2022-10-07,26975.92,27198.83,26921.9,27116.11,666732000
2022-10-11,26757.12,26758.66,26369.56,26401.25,789255900
2022-10-12,26353.22,26495.75,26314.83,26396.83,688466500
2022-10-13,26398.29,26405.47,26237.42,26237.42,591591100
2022-10-14,26599.32,27180.16,26595.35,27090.76,823528400
2022-10-17,26785.02,26811.57,26651.08,26775.79,652805000
2022-10-18,27167.73,27229.88,26910.91,27156.14,660606900
2022-10-19,27225.17,27370.52,27192.79,27257.38,575635000
2022-10-20,26981.75,27092.55,26872.59,27006.96,603046000
2022-10-21,26903.5,26984.51,26869.38,26890.58,563049800
2022-10-24,27233,27305.52,26974.9,26974.9,590657600
2022-10-25,27113.2,27337.08,27073.5,27250.28,621687600
2022-10-26,27410.64,27578.05,27405.91,27431.84,610333500
2022-10-27,27407.23,27450.26,27340.2,27345.24,653914500
2022-10-28,27097.38,27265.46,26981.08,27105.2,1445884500
2022-10-31,27404.3,27602.99,27394.85,27587.46,711244200
2022-11-01,27614.64,27682.66,27526.61,27678.92,725979400
2022-11-02,27678.92,27692.04,27548.61,27663.39,865639700
2022-11-04,27371.89,27389.3,27032.02,27199.74,1110542500
2022-11-07,27373.32,27578.01,27357.8,27527.64,788709700
2022-11-08,27718.84,27942.7,27708.64,27872.11,843613800
2022-11-09,27884.55,27920.49,27688.95,27716.43,791493200
2022-11-10,27459.08,27485.38,27370.62,27446.1,770903400
2022-11-11,27868.69,28325.8,27837.3,28263.57,1036906400
2022-11-14,28277.64,28305.04,27963.47,27963.47,851385100
2022-11-15,27940.26,28037.44,27904.76,27990.17,712198200
2022-11-16,28020.49,28068.44,27743.15,28028.3,731797700
2022-11-17,27952.21,28029.62,27910.01,27930.57,588819700
2022-11-18,28009.82,28045.44,27877.78,27899.77,647537800
2022-11-21,27982,28006.36,27846.3,27944.79,564884800
2022-11-22,28059.51,28202.81,28038.16,28115.74,759457800
2022-11-24,28373.72,28501.51,28373.72,28383.09,838771500
2022-11-25,28398.77,28398.77,28263.6,28283.03,567693800
2022-11-28,28221.96,28237.97,28046.33,28162.83,645815600
2022-11-29,27991.5,28055.91,27900.2,28027.84,648165400
2022-11-30,27886.67,27971.45,27804.73,27968.99,1066459800
2022-12-01,28273.13,28423.46,28226.08,28226.08,714105700
2022-12-02,27983.18,27983.18,27664.07,27777.9,794224800
2022-12-05,27752.99,27854.11,27700.86,27820.4,638913300
2022-12-06,27704.06,27934.07,27698.31,27885.87,604461200
2022-12-07,27670.29,27786.25,27646.78,27686.4,630240900
2022-12-08,27622.3,27643.64,27415.66,27574.43,649273800
2022-12-09,27633.96,27952.8,27633.96,27901.01,701677300
2022-12-12,27741.1,27865.72,27734.66,27842.33,495848300
2022-12-13,28067.37,28116.56,27907.49,27954.85,519157500
2022-12-14,28005.03,28195.69,27993.78,28156.21,548321800
2022-12-15,27991.14,28163.17,27987.54,28051.7,510624700
2022-12-16,27706.7,27713.04,27488.83,27527.12,837502700
2022-12-19,27279.92,27349.58,27165.78,27237.64,581862600
2022-12-20,27257.35,27339.49,26416.91,26568.03,1185263300
2022-12-21,26547.17,26616.28,26269.8,26387.72,1192484100
2022-12-22,26552.43,26585.28,26399.31,26507.87,733658700
2022-12-23,26207.77,26291.98,26106.38,26235.25,756568000
2022-12-26,26299.54,26438.65,26294.85,26405.87,473132000
2022-12-27,26570.78,26620.49,26447.87,26447.87,501794900
2022-12-28,26309.34,26354.27,26199.67,26340.5,615226600
2022-12-29,26074.9,26126.7,25953.92,26093.67,631104500
2022-12-30,26288,26321.37,26067.92,26094.5,527361300
2023-01-04,25834.93,25840.68,25661.89,25716.86,833297500
2023-01-05,25825.5,25947.1,25750.46,25820.8,723092500
2023-01-06,25740.08,26034.06,25719.61,25973.85,681532300
2023-01-10,26176.61,26316.66,26132.8,26175.56,712464100
2023-01-11,26362.21,26479.99,26332.05,26446,623583100
2023-01-12,26524.94,26547.61,26381.93,26449.82,770274500
2023-01-13,26391.78,26409.21,26090.84,26119.52,982974300
2023-01-16,25836.67,25938.04,25748.1,25822.32,716694700
2023-01-17,25915.51,26198.69,25895.3,26138.68,680690800
2023-01-18,26251.34,26816.68,26211.84,26791.12,933670800
2023-01-19,26541.08,26592.87,26368.97,26405.23,687234700
2023-01-20,26346.69,26553.53,26320.96,26553.53,604419000
2023-01-23,26880.21,26938.28,26788.76,26906.04,601862000
2023-01-24,27150.43,27381,27150.43,27299.19,707666600
2023-01-25,27175.88,27473.9,27175.88,27395.01,633607100
2023-01-26,27444.64,27502.15,27284.08,27362.75,632731400
2023-01-27,27428.41,27452.67,27326.91,27382.56,715002600
2023-01-30,27384.77,27486.42,27337.25,27433.4,657639800
2023-01-31,27458.56,27494.17,27302.22,27327.11,745973100
2023-02-01,27483.41,27547.67,27322.79,27346.88,658488100
2023-02-02,27453.67,27472.44,27338.43,27402.05,732462700
2023-02-03,27455.03,27612.57,27445.69,27509.46,927984800
2023-02-06,27764.66,27821.22,27656.47,27693.65,884287000
2023-02-07,27744.9,27814.96,27662.11,27685.47,742623700
2023-02-08,27690.74,27719.45,27458.53,27606.46,689676400
2023-02-09,27453.4,27635.38,27424.69,27584.35,616892100
2023-02-10,27711.25,27814.02,27609.33,27670.98,888227100
2023-02-13,27550.35,27570.32,27266.94,27427.32,704415700
2023-02-14,27705.37,27721.82,27553.18,27602.77,558171400
2023-02-15,27686.01,27720.27,27444.13,27501.86,721036000
2023-02-16,27654.72,27727.66,27597.12,27696.44,681188600
2023-02-17,27484.6,27608.59,27466.61,27513.13,687914700
2023-02-20,27497.13,27531.94,27426.48,27531.94,624719300
2023-02-21,27486.09,27538.29,27359.12,27473.1,616281500
2023-02-22,27265.99,27300.53,27046.08,27104.32,747113800
2023-02-24,27144.72,27465.9,27128.32,27453.48,759907200
2023-02-27,27322.73,27456.22,27292.74,27423.96,593990000
2023-02-28,27515.34,27585.17,27400.36,27445.56,862860800
2023-03-01,27363.57,27530.76,27305.37,27516.53,697910700
2023-03-02,27564.82,27617.8,27408.54,27498.87,692864800
2023-03-03,27683.26,27961.21,27655.34,27927.47,782019900
2023-03-06,28182.31,28288.62,28153.82,28237.78,657288500
2023-03-07,28202.59,28398.27,28202.59,28309.16,697953100
2023-03-08,28237.21,28469.41,28232.68,28444.19,672152600
2023-03-09,28648.11,28734.79,28558.88,28623.15,723039900
2023-03-10,28385.29,28424.24,28118.74,28143.97,1112609700
2023-03-13,27886.21,27906.97,27631.53,27832.96,960567200
2023-03-14,27455.95,27455.95,27104.75,27222.04,1257058100
2023-03-15,27421.66,27424.94,27105.99,27229.48,866160600
2023-03-16,26796.67,27057.54,26632.92,27010.61,1071079800
2023-03-17,27232.23,27356.15,27071.71,27333.79,1014837300
2023-03-20,27253.73,27367.18,26945.67,26945.67,791909100
2023-03-22,27298.15,27520.97,27267.26,27466.61,780719800
2023-03-23,27232.97,27461.97,27175.63,27419.61,641296100
2023-03-24,27368.62,27397.29,27257.44,27385.25,595478200
2023-03-27,27482.39,27543.48,27359.72,27476.87,573975700
2023-03-28,27573.82,27603.45,27432.76,27518.25,663559800
2023-03-29,27549.37,27897.72,27505.48,27883.78,838235700
2023-03-30,27827.89,27876.38,27630.55,27782.93,820317100
2023-03-31,28009.22,28124.62,27986.62,28041.48,911488900
2023-04-03,28203.35,28258.91,28120.71,28188.15,750399000
2023-04-04,28213.93,28287.42,28139.12,28287.42,732692400
2023-04-05,28111.04,28133.57,27788.77,27813.26,743257400
2023-04-06,27589.14,27609.86,27427.66,27472.63,732029700
2023-04-07,27554.37,27591.15,27456.25,27518.31,491041200
2023-04-10,27658.52,27737.49,27597.18,27633.66,480314800
2023-04-11,27895.9,28068.39,27854.82,27923.37,648420000
2023-04-12,27985.93,28121.46,27983.97,28082.7,626839100
2023-04-13,27952.58,28163.87,27952.01,28156.97,598585200
2023-04-14,28321.54,28515.51,28282.82,28493.47,728949300
2023-04-17,28537.99,28599.75,28414.98,28514.78,580060300
2023-04-18,28567.54,28698.22,28520.76,28658.83,622725700
2023-04-19,28619.84,28677.22,28531.54,28606.76,580247000
2023-04-20,28472,28694.25,28442.45,28657.57,567419400
2023-04-21,28590.55,28778.37,28527.8,28564.37,613661800
2023-04-24,28631.78,28680.65,28567.24,28593.52,499527100
2023-04-25,28697.73,28806.69,28609.77,28620.07,593275400
2023-04-26,28478.52,28551.61,28319.77,28416.47,687055400
2023-04-27,28340.59,28459.73,28241.67,28457.68,735564600
2023-04-28,28705.91,28879.24,28499.51,28856.44,1039590900
2023-05-01,29058.05,29145.89,29016.83,29123.18,733682100
2023-05-02,29278.8,29278.8,29083.13,29157.95,639102200
2023-05-08,29095.46,29144.12,28931.81,28949.88,741494000
2023-05-09,29020.63,29262.36,29020.63,29242.82,863914600
2023-05-10,29189.41,29195.16,29070.11,29122.18,872759400
2023-05-11,29110.79,29165.59,29028.71,29126.72,822074300
2023-05-12,29199.3,29426.06,29141.52,29388.3,1060843600
2023-05-15,29547.04,29629.47,29475.97,29626.34,885873500
2023-05-16,29838.01,29916.56,29779.07,29842.99,1073921100
2023-05-17,29912.44,30115.32,29912.44,30093.59,930835700
2023-05-18,30432.54,30667.13,30381.9,30573.93,904857100
2023-05-19,30847.36,30924.57,30679.16,30808.35,805277100
2023-05-22,30735.71,31086.82,30689.27,31086.82,753937300
2023-05-23,31245.72,31352.53,30828.73,30957.77,921619800
2023-05-24,30728.69,30856.92,30566.83,30682.68,817090300
2023-05-25,30599.27,30889.98,30558.14,30801.13,839875400
2023-05-26,30909.61,31101.6,30864.49,30916.31,783488100
2023-05-29,31388.01,31560.43,31164,31233.54,783278700
2023-05-30,31196.24,31374.83,31064.19,31328.16,718453100
2023-05-31,31057.09,31142.78,30785.98,30887.88,1845848500
2023-06-01,30886.01,31185.05,30853.44,31148.01,950903500
2023-06-02,31300.72,31555.54,31257.01,31524.22,906562000
2023-06-05,31864.12,32217.43,31798.72,32217.43,988367900
2023-06-06,31988.37,32534.47,31933.87,32506.78,824786900
2023-06-07,32618.78,32708.53,31913.74,31913.74,1119412300
2023-06-08,31877.79,32035.95,31420.45,31641.27,860403600
2023-06-09,31927.38,32304.04,31898.75,32265.17,1015282600
2023-06-12,32412.12,32517.68,32280.54,32434,687045400
2023-06-13,32668.95,33127.36,32638.21,33018.65,894530100
2023-06-14,33331.47,33665.52,33203.95,33502.42,1115542000
2023-06-15,33493.69,33767.13,33386.01,33485.49,1058175100
2023-06-16,33399.15,33772.76,33186.93,33706.08,1320441300
2023-06-19,33768.69,33772.89,33231.56,33370.42,829084900
2023-06-20,33269.57,33474.74,33089.02,33388.91,824130300
2023-06-21,33200.63,33657.87,33154.68,33575.14,820003300
2023-06-22,33438.01,33641.46,33232.19,33264.88,946653500
2023-06-23,33458.35,33533.47,32575.56,32781.54,1036405600
2023-06-26,32647.08,32884.73,32392.72,32698.81,740739200
2023-06-27,32629.96,32689.1,32306.99,32538.33,795823600
2023-06-28,32807.84,33193.99,32642.87,33193.99,911142900
2023-06-29,33306.84,33527.98,33185.2,33234.14,1178914900
2023-06-30,33068.36,33232.89,32918.77,33189.04,1112581300
2023-07-03,33517.6,33762.81,33510.55,33753.33,953903000
2023-07-04,33512.26,33576.45,33338.78,33422.52,993713500
2023-07-05,33165.06,33389.22,33041.14,33338.7,951326200
2023-07-06,33058.4,33079.45,32637.72,32773.02,1005548700
2023-07-07,32450.64,32730.25,32327.9,32388.42,1050562700
2023-07-10,32393.46,32558.98,32065.63,32189.73,1011654000
2023-07-11,32434.67,32468.7,32084.42,32203.57,871600800
2023-07-12,32280.05,32312.03,31791.71,31943.93,883889600
2023-07-13,32106.05,32484.4,31952.98,32419.33,777770800
2023-07-14,32587.9,32780.63,32225.37,32391.26,902827600
2023-07-18,32457.18,32714.59,32338.3,32493.89,811117700
2023-07-19,32812.36,32896.03,32671.03,32896.03,818995400
2023-07-20,32803.35,32861.02,32462.86,32490.52,755997000
2023-07-21,32336.86,32462.44,32080.95,32304.25,793858600
2023-07-24,32648.14,32793.77,32554.46,32700.94,834980300
2023-07-25,32705.39,32715.56,32509.94,32682.51,1010268700
2023-07-26,32704.96,32724.25,32488.52,32668.34,851682700
2023-07-27,32523.69,32938.59,32503.69,32891.16,909018400
2023-07-28,32444.42,32846.97,32037.55,32759.23,1705002700
2023-07-31,33128.83,33402.08,33025.93,33172.22,1342940800
2023-08-01,33292.31,33488.77,33203.88,33476.58,1107576100
2023-08-02,33123.12,33158.58,32628.29,32707.69,1242018500
2023-08-03,32375.85,32467.06,32142.25,32159.28,1203403900
2023-08-04,32019.06,32294.7,31934.35,32192.75,1066209600
2023-08-07,31921.28,32306.87,31830.23,32254.56,941083100
2023-08-08,32430.61,32539.88,32238.59,32377.29,917844900
2023-08-09,32346.32,32407.85,32175.64,32204.33,1044872700
2023-08-10,32015.96,32504.85,32015.96,32473.65,1079986300
2023-08-14,32456.72,32613.99,32031.54,32059.91,955585500
2023-08-15,32372.53,32403.93,32217.52,32238.89,751178300
2023-08-16,31965.58,31997.28,31766.82,31766.82,848351100
2023-08-17,31621.98,31704.08,31309.68,31626,877123600
2023-08-18,31321.26,31644.89,31275.25,31450.76,748078600
2023-08-21,31552.85,31758.7,31409.86,31565.64,695107500
2023-08-22,31792.6,31906.1,31693.76,31856.71,701804200
2023-08-23,31717.91,32039.6,31717.91,32010.26,650504100
2023-08-24,32130.52,32297.91,32063.14,32287.21,733959100
2023-08-25,31840.91,31885.53,31572.06,31624.28,656795200
2023-08-28,31915.68,32205.48,31881.93,32169.99,699218000
2023-08-29,32280.57,32389.12,32186.57,32226.97,774842000
2023-08-30,32432.95,32557.45,32300.56,32333.46,891067500
2023-08-31,32361.02,32692.76,32359.15,32619.34,1146024000
2023-09-01,32521.15,32845.46,32499.44,32710.62,884327400
2023-09-04,32797.32,32939.18,32714.94,32939.18,895594600
2023-09-05,32941.41,33036.76,32784.32,33036.76,913445000
2023-09-06,33115.06,33282.15,33088.22,33241.02,941904600
2023-09-07,33118.55,33322.45,32986.35,32991.08,1001681100
2023-09-08,32916.25,32920.43,32512.8,32606.84,1140516800
2023-09-11,32690.54,32746.14,32391.69,32467.76,842193300
2023-09-12,32629.16,32799.69,32486.48,32776.37,939801600
2023-09-13,32742.29,32872.44,32616.65,32706.52,981452600
2023-09-14,32925.54,33244.45,32851.24,33168.1,1121042100
2023-09-15,33428.44,33634.31,33391.46,33533.09,1665830900
2023-09-19,33296.23,33337.23,33128.86,33242.59,1171595900
2023-09-20,33261.35,33267.14,32988.65,33023.78,1134617600
2023-09-21,32865.56,32939.89,32550.65,32571.03,1078851000
2023-09-22,32189.32,32535.67,32154.53,32402.41,1097926500
2023-09-25,32517.26,32722.22,32388.28,32678.62,821085400
2023-09-26,32640.05,32643.41,32315.05,32315.05,864558400
2023-09-27,32023.37,32371.9,31960.32,32371.9,1055881300
2023-09-28,32119.37,32164.45,31674.42,31872.52,1159057200
2023-09-29,32018.64,32027.46,31717.74,31857.62,1320335900
2023-10-02,32101.97,32401.58,31759.88,31759.88,1048864500
2023-10-03,31607.97,31607.97,31157.4,31237.94,1096031800
2023-10-04,30765.03,30830.85,30487.67,30526.88,1371579800
2023-10-05,30733.65,31083.9,30565.32,31075.36,1141912200
2023-10-06,31003.95,31160.45,30928.16,30994.67,945586500
2023-10-10,31314.67,31818.26,31314.67,31746.53,1010284000
2023-10-11,31847.1,32037.07,31804.09,31936.51,895066900
2023-10-12,32120.94,32494.66,32120.94,32494.66,1005636500
2023-10-13,32328.39,32533.08,32249.03,32315.99,915446600
2023-10-16,31983.04,31999.79,31564.31,31659.03,845123400
2023-10-17,32063.79,32260.77,31901.39,32040.29,756178300
2023-10-18,32033.81,32101.47,31866.95,32042.25,832032700
2023-10-19,31579.54,31669.42,31399.17,31430.62,807307500
2023-10-20,31164.89,31428.97,31093.9,31259.36,845409700
2023-10-23,31151.98,31177.41,30974.26,30999.55,735271200
2023-10-24,31157.01,31210.26,30551.67,31062.35,979025100
2023-10-25,31302.51,31466.92,31195.58,31269.92,786639800
2023-10-26,30902.92,30943.33,30567.61,30601.78,855527600
2023-10-27,30713.79,31081.48,30687.33,30991.69,891074500
2023-10-30,30663.48,30762.5,30538.29,30696.96,1869959900
2023-10-31,30694.96,30973.66,30552.65,30858.85,1343477700
2023-11-01,31311.22,31601.65,31301.51,31601.65,1300571700
2023-11-02,31987.02,32087.13,31878.36,31949.89,1210666900
