Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-03-07,2710.18,2730.6,2701.74,2726.8,1885150000
2018-03-08,2732.75,2740.45,2722.65,2738.97,1784622222
2018-03-09,2752.91,2786.57,2751.54,2786.57,1868944444
2018-03-12,2790.54,2796.98,2779.26,2783.02,1769455556
2018-03-13,2792.31,2801.9,2758.68,2765.31,1834250000
2018-03-14,2774.06,2777.11,2744.38,2749.48,1884088889
2018-03-15,2754.27,2763.03,2741.47,2747.33,1944627778
2018-03-16,2750.57,2761.85,2749.97,2752.01,2984633333
2018-03-19,2741.38,2741.38,2694.59,2712.92,1834516667
2018-03-20,2715.05,2724.22,2710.05,2716.94,1811683333
2018-03-21,2714.99,2739.14,2709.79,2711.93,1897505556
2018-03-22,2691.36,2695.68,2641.59,2643.69,2077666667
2018-03-23,2646.71,2657.67,2585.89,2588.26,2119488889
2018-03-26,2619.35,2661.36,2601.81,2658.55,1950611111
2018-03-27,2667.57,2674.78,2596.12,2612.62,2059083333
2018-03-28,2611.3,2632.65,2593.06,2605,2146944444
2018-03-29,2614.41,2659.07,2609.72,2640.87,1981105556
2018-04-02,2633.45,2638.3,2553.8,2581.88,1999177778
2018-04-03,2592.17,2619.14,2575.49,2614.45,1884894444
2018-04-04,2584.04,2649.86,2573.61,2644.69,1861300000
2018-04-05,2657.36,2672.08,2649.58,2662.84,1766094444
2018-04-06,2645.82,2656.88,2586.27,2604.47,1833166667
2018-04-09,2617.18,2653.55,2610.79,2613.16,1701644444
2018-04-10,2638.41,2665.45,2635.78,2656.87,1968850000
2018-04-11,2643.89,2661.43,2639.25,2642.19,1678200000
2018-04-12,2653.83,2674.72,2653.83,2663.99,1678511111
2018-04-13,2676.9,2680.26,2645.05,2656.3,1644950000
2018-04-16,2670.1,2686.49,2665.16,2677.84,1677611111
2018-04-17,2692.74,2713.34,2692.05,2706.39,1796866667
2018-04-18,2710.11,2717.49,2703.63,2708.64,1879672222
2018-04-19,2701.16,2702.84,2681.9,2693.13,1860761111
2018-04-20,2692.56,2693.94,2660.61,2670.14,1882550000
2018-04-23,2675.4,2682.86,2657.99,2670.29,1676377778
2018-04-24,2680.8,2683.55,2617.32,2634.56,2059300000
2018-04-25,2634.92,2645.3,2612.67,2639.4,1944133333
2018-04-26,2651.65,2676.48,2647.16,2666.94,2036511111
2018-04-27,2675.47,2677.35,2659.01,2669.91,1788350000
2018-04-30,2682.51,2682.87,2648.04,2648.05,2074738889
2018-05-01,2642.96,2655.27,2625.41,2654.8,1977694444
2018-05-02,2654.24,2660.87,2631.7,2635.67,2228205556
2018-05-03,2628.08,2637.14,2594.62,2629.73,2139705556
2018-05-04,2621.45,2670.93,2615.32,2663.42,1848455556
2018-05-07,2680.34,2683.35,2664.7,2672.63,1798866667
2018-05-08,2670.26,2676.34,2655.2,2671.92,2065316667
2018-05-09,2678.12,2701.27,2674.14,2697.79,2171944444
2018-05-10,2705.02,2726.11,2704.54,2723.07,1851694444
2018-05-11,2722.7,2732.86,2717.45,2727.72,1590388889
2018-05-14,2738.47,2742.1,2725.47,2730.13,1651477778
2018-05-15,2718.59,2718.59,2701.91,2711.45,1828155556
2018-05-16,2712.62,2727.76,2712.17,2722.46,1779261111
2018-05-17,2719.71,2731.96,2711.36,2720.13,1930777778
2018-05-18,2717.35,2719.5,2709.18,2712.97,1871494444
2018-05-21,2735.39,2739.19,2725.7,2733.01,1677716667
2018-05-22,2738.34,2742.24,2721.88,2724.44,1870172222
2018-05-23,2713.98,2733.33,2709.54,2733.29,1847938889
2018-05-24,2730.94,2731.97,2707.38,2727.76,1808905556
2018-05-25,2723.6,2727.36,2714.99,2721.33,1664033333
2018-05-29,2705.11,2710.67,2676.81,2689.86,2076050000
2018-05-30,2702.43,2729.34,2702.43,2724.01,1978361111
2018-05-31,2720.98,2722.5,2700.68,2705.27,2352983333
2018-06-01,2718.7,2736.93,2718.7,2734.62,2046738889
2018-06-04,2741.67,2749.16,2740.54,2746.87,1875838889
2018-06-05,2748.46,2752.61,2739.51,2748.8,1954327778
2018-06-06,2753.25,2772.39,2748.46,2772.35,2028688889
