Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-05-22,18731.65,18731.65,18642.2,18680.2,57984163
2024-05-23,18682.48,18766.68,18639.17,18691.32,63719282
2024-05-24,18687.6,18706.65,18515.84,18693.37,53855862
2024-05-27,18703.13,18775.13,18680.81,18774.71,37335424
2024-05-28,18775.55,18855.05,18635.04,18677.87,52670426
2024-05-29,18677.7,18677.7,18438.01,18473.29,59553559
2024-05-30,18465.47,18531.85,18394.43,18496.79,52348329
2024-05-31,18495.22,18542.27,18426.72,18497.94,144013823
2024-06-03,18503.79,18697.09,18503.79,18608.16,54181609
2024-06-04,18608.3,18608.3,18365.53,18405.64,81414755
2024-06-05,18406.06,18624.36,18406.06,18575.94,63882078
2024-06-06,18576.58,18784.65,18576.58,18652.67,60876635
2024-06-07,18649.08,18649.08,18424.6,18557.27,61383205
2024-06-10,18550.33,18550.33,18359.42,18494.89,53451597
2024-06-11,18497.85,18543.04,18281.56,18369.94,63755533
2024-06-12,18368.52,18651.7,18368.52,18630.86,61490027
2024-06-13,18632.01,18632.01,18253.42,18265.68,72490884
2024-06-14,18267.68,18304.79,17951.17,18002.02,92522587
2024-06-17,18008.23,18149.33,17969.54,18068.21,57818778
2024-06-18,18073.44,18214.2,18073.24,18131.97,50842965
2024-06-19,18131.35,18148.01,18055.63,18067.91,52036853
2024-06-20,18068.67,18254.18,18068.58,18254.18,59523624
2024-06-21,18254.57,18257.94,18090.04,18163.52,154535257
2024-06-24,18165.54,18354.71,18165.54,18325.58,61738679
2024-06-25,18300.42,18307.61,18075.75,18177.62,54133540
2024-06-26,18176.8,18363.39,18045.54,18155.24,56452282
2024-06-27,18154.97,18265.52,18141.28,18210.55,54448473
2024-06-28,18211.97,18352.65,18198.1,18235.45,64588116
2024-07-01,18236.35,18460.72,18236.27,18290.66,55846538
2024-07-02,18286.86,18286.86,18030.49,18164.06,57146834
2024-07-03,18181.71,18395.6,18181.71,18374.53,59157824
2024-07-04,18375.96,18468.16,18375.68,18450.48,34330864
2024-07-05,18450.59,18650.36,18420.57,18475.45,45501291
2024-07-08,18474.27,18631.61,18444.06,18472.05,45306579
2024-07-09,18471.35,18473,18213.98,18236.19,56403117
2024-07-10,18236.75,18420.13,18236.75,18407.22,49277264
2024-07-11,18409.7,18578.45,18409.65,18534.56,50928518
2024-07-12,18534.49,18779.4,18528.39,18748.18,49829885
2024-07-15,18736.11,18743.68,18581.02,18590.89,42769147
2024-07-16,18586.42,18586.42,18448.27,18518.03,45194949
2024-07-17,18512.11,18532.66,18347.24,18437.3,49011579
2024-07-18,18439.33,18536.26,18352.33,18354.76,52139732
2024-07-19,18340.85,18341.82,18162.3,18171.93,58262319
2024-07-22,18270.85,18468.6,18231.41,18407.07,46821136
2024-07-23,18500.67,18647.1,18464.22,18557.7,48611009
2024-07-24,18394.3,18456.39,18348.99,18387.46,71705700
2024-07-25,18209.4,18326.18,18096.69,18298.72,70728312
2024-07-26,18255.35,18428.88,18218.54,18417.55,46952621
2024-07-29,18542.43,18546.32,18309.27,18320.67,42845457
2024-07-30,18363.93,18469.08,18341.42,18411.18,43049685
2024-07-31,18503.18,18564.39,18434.82,18508.65,62448056
2024-08-01,18432.5,18440.92,18069.62,18083.05,71404346
2024-08-02,17884.86,17918.02,17623.97,17661.22,93521907
2024-08-05,17525.59,17525.59,17024.82,17339,101880262
2024-08-06,17422.57,17505.23,17233.07,17354.32,78115270
2024-08-07,17438.65,17666.82,17386.88,17615.15,73601420
2024-08-08,17516.05,17696.67,17439.87,17680.4,61730756
2024-08-09,17672.9,17788.72,17618.42,17722.88,47959363
2024-08-12,17784.03,17829.1,17677.79,17726.47,38708583
2024-08-13,17799.66,17817.07,17669.64,17812.05,40715154
2024-08-14,17882.18,17921.99,17827.08,17885.6,48456474
2024-08-15,17977.81,18198.09,17909.74,18183.24,53289670
2024-08-16,18236.02,18344.22,18226.6,18322.4,63794899
2024-08-19,18312.51,18454.94,18284.86,18421.69,43769709
2024-08-20,18473.23,18495.28,18349.98,18357.52,42911975
2024-08-21,18358.79,18476.63,18352.19,18448.95,36068083
2024-08-22,18459.28,18551.39,18458.61,18493.39,40950913
2024-08-23,18538.87,18670.45,18519.29,18633.1,41122454
2024-08-26,18589.9,18638.97,18554.51,18617.02,23952311
2024-08-27,18637.2,18724.39,18622.66,18681.81,35308151
2024-08-28,18745.14,18856.59,18731.45,18782.29,37615090
2024-08-29,18791.17,18936.04,18781.16,18912.57,39421492
2024-08-30,18891.35,18970.71,18886.09,18906.92,95583036
2024-09-02,18913.53,18937.98,18778.54,18930.85,36654734
2024-09-03,18979.53,18990.78,18728.46,18747.11,51866742
2024-09-04,18531.98,18654.2,18531.98,18591.85,52360556
2024-09-05,18539.15,18677.63,18536.56,18576.5,57259508
2024-09-06,18534.87,18607.79,18274.98,18301.9,60804906
2024-09-09,18379.52,18484.28,18353.25,18443.56,43109501
2024-09-10,18417.11,18490.68,18233.86,18265.92,70039511
2024-09-11,18342.57,18434.62,18208.84,18330.27,87371767
2024-09-12,18533.41,18595.83,18382.26,18518.39,61591144
2024-09-13,18546.22,18722.19,18542.23,18699.4,69687629
2024-09-16,18621.78,18672.23,18599.53,18633.11,51208635
2024-09-17,18686.76,18805.09,18671.64,18726.08,60260506
2024-09-18,18729.64,18756.53,18695.37,18711.49,56152848
2024-09-19,18877.57,19044.96,18806.16,19002.38,80223004
2024-09-20,18895.82,18900.44,18710.34,18720.01,155117389
2024-09-23,18766.92,18857.37,18684.34,18846.79,67192688
2024-09-24,18982.4,19029.45,18903.48,18996.63,57329661
2024-09-25,18845.92,18965.01,18840.13,18918.5,52174636
2024-09-26,19107.86,19253.07,19088.42,19238.36,78292916
2024-09-27,19257.68,19491.93,19239.86,19473.63,77616711
2024-09-30,19412.33,19449.98,19314.34,19324.93,67084490
2024-10-01,19409.39,19448.95,19143.79,19213.14,69875307
2024-10-02,19221.66,19250.89,19059.6,19164.75,49480844
2024-10-03,19074.45,19110.31,18964.31,19015.41,46992814
2024-10-04,18968.85,19171.54,18952.44,19120.93,58395363
2024-10-07,19150.27,19151.97,19011.94,19104.1,46285516
2024-10-08,18937.7,19098.48,18911.72,19066.47,49308370
2024-10-09,19065.18,19259.12,19007.85,19254.93,53333543
2024-10-10,19242.85,19285.16,19145.42,19210.9,52366470
2024-10-11,19206.31,19377.1,19175.78,19373.83,54978172
2024-10-14,19409.69,19518.44,19392.64,19508.29,43005794
2024-10-15,19581.57,19633.91,19457.49,19486.19,69656187
2024-10-16,19465.3,19510.26,19401.54,19432.81,51088744
2024-10-17,19509.79,19674.68,19499.46,19583.39,49000664
2024-10-18,19543.71,19667.34,19540.2,19657.37,57112263
2024-10-21,19609.42,19645.02,19451.72,19461.19,41631540
2024-10-22,19528.91,19591.49,19368.69,19421.91,54437962
2024-10-23,19399.33,19464.54,19330.11,19377.62,52258394
2024-10-24,19417.73,19555.45,19417.73,19443,55469100
2024-10-25,19419.52,19516.24,19388.91,19463.59,46013411
2024-10-28,19528.67,19570.92,19399.16,19531.62,46669128
2024-10-29,19634.33,19643.12,19465,19478.07,46982440
2024-10-30,19403.43,19420.94,19201.24,19257.34,59541098
2024-10-31,19096.68,19184.31,19004.97,19077.54,63370356
2024-11-01,19093.99,19297.64,19082.1,19254.97,45756600
2024-11-04,19231.86,19286.04,19147.76,19147.85,43111604
2024-11-05,19170.15,19263.14,19104.59,19256.27,47179815
2024-11-06,19360.75,19563.97,19007.88,19039.31,112726701
2024-11-07,19157.22,19437.88,19148.79,19362.52,83268905
2024-11-08,19411.59,19411.6,19146.53,19215.48,69792496
2024-11-11,19386.7,19546.9,19382.48,19448.6,59016819
2024-11-12,19260.58,19339.82,19019.67,19033.64,92931094
2024-11-13,19024.28,19125.69,18838.68,19003.11,92679550
2024-11-14,19072.19,19307.57,19060.44,19263.7,77861901
2024-11-15,19135.64,19288.89,19121.14,19210.81,67439847
2024-11-18,19249.26,19279.16,19091.9,19189.19,51554303
2024-11-19,19175.84,19211.8,18812.53,19060.31,62320368
2024-11-20,19153.03,19198.74,18962.19,19004.78,53795442
2024-11-21,19060.92,19152.61,18900.02,19146.17,55646812
2024-11-22,19240.23,19338.1,19036.41,19322.59,71163965
2024-11-25,19462.24,19468.3,19329.88,19405.2,121851793
2024-11-26,19309.16,19385.35,19239.37,19295.98,60758153
2024-11-27,19257.77,19287.04,19145.01,19261.75,51794509
2024-11-28,19366.72,19437.57,19346.59,19425.73,42531069
2024-11-29,19400.38,19640.15,19380.21,19626.45,52514011
2024-12-02,19586.17,19933.62,19568.5,19933.62,63250144
2024-12-03,19947.18,20038.01,19926.26,20016.75,63234727
2024-12-04,20103.89,20260.61,20085.31,20232.14,63418896
2024-12-05,20218.29,20373.43,20216.33,20358.8,58274507
2024-12-06,20374.54,20425.86,20331.24,20384.61,61609983
2024-12-09,20461.85,20461.85,20318.26,20345.96,58794893
2024-12-10,20278.74,20393.86,20277.63,20329.16,66183845
2024-12-11,20296.19,20415.41,20292.86,20399.16,59737946
2024-12-12,20440.07,20453.44,20388.03,20426.27,55684980
2024-12-13,20450.96,20522.82,20367.12,20405.92,52015923
2024-12-16,20360.75,20387.88,20304.78,20313.81,64212734
2024-12-17,20290.96,20356.58,20241.5,20246.37,70862391
2024-12-18,20273.85,20329.67,20241.98,20242.57,62488129
2024-12-19,20032.05,20105.1,19959.18,19969.86,70045669
2024-12-20,19822.87,19924.7,19649.87,19884.75,135977885
2024-12-23,19847.97,19901.32,19805.57,19848.77,38341594
2024-12-27,19831.68,19984.32,19801.33,19984.32,43396356
2024-12-30,19892.97,19978,19882.67,19909.14,26662242
2025-01-02,19923.07,20024.79,19833.82,20024.66,52445568
2025-01-03,20028.4,20031.11,19868.14,19906.08,44372879
2025-01-06,19982.66,20216.19,19921.12,20216.19,70784860
2025-01-07,20206.04,20391.17,20152.7,20340.57,62020034
2025-01-08,20322.17,20480.49,20242.56,20329.94,62954898
2025-01-09,20284.2,20360.38,20245.96,20317.1,50177095
2025-01-10,20316.55,20400.52,20187.97,20214.79,76245504
2025-01-13,20157.24,20176.11,20025.28,20132.85,56263562
2025-01-14,20266.14,20362.59,20234.26,20271.33,65394124
2025-01-15,20305.24,20629.77,20290.62,20574.68,81035083
2025-01-16,20665.61,20675.08,20580.09,20655.39,66273449
2025-01-17,20732.04,20924.5,20716.38,20903.39,76253109
2025-01-20,20900.68,21054.6,20880.57,20990.31,49988707
2025-01-21,20925.75,21045.67,20922.8,21042,49305505
2025-01-22,21169.61,21330.87,21162.31,21254.27,63282258
2025-01-23,21277.58,21423.02,21254.08,21411.53,56353219
2025-01-24,21463.15,21520.5,21353.01,21394.93,67380512
2025-01-27,21201.99,21344.98,21081.61,21282.18,79343810
2025-01-28,21374.29,21475.9,21296.33,21430.58,68020257
2025-01-29,21511.47,21671.59,21475.64,21637.53,69568839
2025-01-30,21676.22,21732.05,21650.78,21727.2,81446400
2025-01-31,21771.49,21800.52,21689.29,21732.05,70233927
2025-02-03,21301.53,21462.79,21252.71,21428.24,80512815
2025-02-04,21474.79,21518.54,21298.71,21505.7,63711381
2025-02-05,21429.83,21585.93,21387.72,21585.93,61173729
2025-02-06,21718.1,21921.02,21691.57,21902.42,75964253
2025-02-07,21908.48,21945.31,21759.97,21787,68673703
2025-02-10,21830.93,21945.57,21785.02,21911.74,54330738
2025-02-11,21909.96,22046.41,21884.38,22037.83,55759641
2025-02-12,22077.82,22193.65,21971.63,22148.03,73775608
2025-02-13,22410.58,22624.57,22306.33,22612.02,96482368
2025-02-14,22526.87,22609.97,22467.37,22513.42,68291573
2025-02-17,22589.91,22804.2,22550.73,22798.09,49597126
2025-02-18,22851.37,22882.77,22715.25,22844.5,61526121
2025-02-19,22875.96,22935.06,22416.11,22433.63,72215853
2025-02-20,22501.21,22574.59,22280.23,22314.65,70289468
2025-02-21,22329.22,22393.59,22226.34,22287.56,73524466
2025-02-24,22470.68,22515.36,22235.26,22425.93,72044349
2025-02-25,22362.81,22576.12,22332.15,22410.27,71533099
2025-02-26,22571.93,22833.25,22554.37,22794.11,81091115
2025-02-27,22587.27,22686.41,22378.06,22550.89,74227184
2025-02-28,22409.25,22551.43,22329.06,22551.43,119058512
2025-03-03,22682.95,23307.97,22531.6,23147.02,93856779
2025-03-04,22852.72,22869.92,22320.07,22326.81,108160073
2025-03-05,22804.81,23176.39,22790.89,23081.03,143963504
2025-03-06,23245.34,23475.88,23061.57,23419.48,149033328
2025-03-07,23195.22,23234.28,22860.08,23008.94,106635079
2025-03-10,23163.78,23164.24,22519.21,22620.95,108707032
2025-03-11,22680.39,22835.1,22258.3,22328.77,97374759
2025-03-12,22525.74,22813.84,22461.77,22676.41,80929093
2025-03-13,22578.1,22752.83,22417.52,22567.14,78955580
2025-03-14,22501.34,23049.48,22465.12,22986.82,93287423
2025-03-17,22998.53,23154.57,22933.57,23154.57,67151958
2025-03-18,23266.65,23476.01,23240.56,23380.7,80663343
2025-03-19,23272.15,23372.08,23136.54,23288.06,79641371
2025-03-20,23295.72,23315.49,22819.76,22999.15,92465760
2025-03-21,22926.42,22956.98,22723.19,22891.68,146780701
2025-03-24,23075.76,23137.48,22813.11,22852.66,66759290
2025-03-25,22913.42,23182.78,22845.52,23109.79,60671100
2025-03-26,23202.25,23204.59,22826.37,22839.03,57800034
2025-03-27,22574.46,22740.47,22469.88,22678.74,74817476
2025-03-28,22558.84,22614.96,22377.91,22461.52,81650762
2025-03-31,22253.05,22320.02,21978.46,22163.49,83869142
2025-04-01,22343.41,22573.71,22297.37,22539.98,67890113
2025-04-02,22483.93,22485.41,22139.27,22390.84,61146867
2025-04-03,21842.08,22147.45,21670.96,21717.39,117129291
2025-04-04,21543.47,21642.17,20437.37,20641.72,188111402
2025-04-07,18751.75,20799.68,18489.91,19789.62,246456413
2025-04-08,20039.69,20468.43,19884.48,20280.26,137321858
2025-04-09,19833.56,20025.38,19384.39,19670.88,141645251
2025-04-10,21207.76,21300.31,20562.73,20562.73,135458883
2025-04-11,20787.06,20796.45,20114.54,20374.1,100475675
2025-04-14,20802.42,21048.33,20698.91,20954.83,74524540
2025-04-15,21076.06,21288.12,21042.27,21253.7,66925418
2025-04-16,21117.78,21315.96,20956.38,21311.02,62776351
2025-04-17,21433.55,21436.66,21142.26,21205.86,66669868
2025-04-22,21150.54,21296.91,21044.61,21293.53,62154762
2025-04-23,21801.66,22043.75,21722.84,21961.97,88573217
2025-04-24,21890.1,22081.52,21731.79,22064.51,62636793
2025-04-25,22210.51,22318.36,22078.34,22242.45,70917436
2025-04-28,22339.89,22443.41,22255.33,22271.67,55883239
2025-04-29,22377.17,22455.68,22319.28,22425.83,75547126
2025-04-30,22520.49,22607.32,22235.74,22496.98,99189750
2025-05-02,22818.18,23086.65,22764.51,23086.65,84456332
2025-05-05,23064.26,23364.24,23064.26,23344.54,48831913
2025-05-06,23387.35,23389.86,22861.4,23249.65,67337442
2025-05-07,23252.95,23300.88,23100.93,23115.96,66669807
2025-05-08,23265.77,23408.5,23238.46,23352.69,68153319
2025-05-09,23480.38,23543.27,23428.88,23499.32,69225643
2025-05-12,23758.58,23911.98,23361.72,23566.54,92750029
2025-05-13,23583.74,23649.88,23543.05,23638.56,79961479
2025-05-14,23679.03,23702.2,23444.41,23527.01,80368921
2025-05-15,23422.18,23696.68,23338.89,23695.59,74787572
2025-05-16,23775.68,23887.14,23664.39,23767.43,71976607
2025-05-19,23705.93,23935.09,23676.35,23934.98,47855623
2025-05-20,24004.39,24082.48,23898.85,24036.11,66388290
2025-05-21,23966.42,24152.24,23871.47,24122.4,58543397
2025-05-22,24017.06,24040.21,23843.07,23999.17,56102048
2025-05-23,24026.69,24149.08,23274.85,23629.58,94211511
2025-05-26,24009.1,24050.6,23932.04,24027.65,37001252
2025-05-27,24054.16,24300.97,24027.75,24226.49,53474053
2025-05-28,24250.99,24325.97,24038.19,24038.19,57894043
2025-05-29,24255.01,24255.01,23917.06,23933.23,42765199
2025-05-30,23963.49,24181.53,23958.43,23997.48,110526999
2025-06-02,23865.38,23993.22,23740.09,23930.67,53147285
2025-06-03,24031.96,24101.55,23826.39,24091.62,50506787
2025-06-04,24253.69,24346.15,24129.32,24276.48,54182365
2025-06-05,24281.21,24479.42,24220.71,24323.58,53665737
2025-06-06,24304.37,24355.03,24214.53,24304.46,41235843
2025-06-09,24252.26,24289.51,24097.09,24174.32,35991447
2025-06-10,24156.53,24168.59,23964.77,23987.56,59033458
2025-06-11,23996.66,24151.39,23948.57,23948.9,62234229
2025-06-12,23768.05,23885.06,23618.85,23771.45,63798160
2025-06-13,23448.19,23557.71,23360.16,23516.23,73193596
2025-06-16,23589.47,23711.73,23505.54,23699.12,55479138
2025-06-17,23495.06,23550.99,23315.07,23434.65,55145205
2025-06-18,23426.97,23502.95,23262.64,23317.81,56994784
2025-06-19,23178.6,23254.86,23051.55,23057.38,41395296
2025-06-20,23197.12,23481.97,23187.48,23350.55,153405979
2025-06-23,23242.9,23385.6,23080.29,23269.01,50041424
2025-06-24,23689.19,23812.79,23580.21,23641.58,64086055
2025-06-25,23713.24,23713.24,23466.73,23498.33,57330600
2025-06-26,23609.3,23710.58,23521.1,23649.3,51563448
2025-06-27,23864.67,24040.55,23784.62,24033.22,57584630
2025-06-30,24109.15,24120.82,23854.31,23909.61,70785342
2025-07-01,23966.95,23978.3,23671.27,23673.29,61850162
2025-07-02,23789.06,23824.5,23620.42,23790.11,53394041
2025-07-03,23884.8,23944.1,23762.42,23934.13,46649516
2025-07-04,23833.14,23868.93,23702.65,23787.45,34239656
2025-07-07,23845.88,24073.67,23836.58,24073.67,39605982
2025-07-08,24135.74,24244.09,24063.42,24206.91,60829571
2025-07-09,24278.89,24609.15,24261.01,24549.56,60620386
2025-07-10,24638.58,24639.1,24450.97,24456.81,58767398
2025-07-11,24333.11,24369.05,24166.63,24255.31,45562570
2025-07-14,24038.29,24168.14,23975.46,24160.64,42197137
2025-07-15,24220.52,24266.81,24060.29,24060.29,41804808
2025-07-16,24011.99,24207.81,23968.95,24009.38,51694594
2025-07-17,24227.54,24374.5,24174.76,24370.93,47542118
2025-07-18,24483.66,24494.88,24251.36,24289.51,47707714
2025-07-21,24309.39,24335.26,24191.63,24307.8,42777095
2025-07-22,24236.09,24237.41,23921.83,24041.9,49151344
2025-07-23,24246.8,24310.96,24122.19,24240.82,80487821
2025-07-24,24502.99,24514.93,24235.44,24295.93,78043301
2025-07-25,24097.33,24252.59,24065.19,24217.5,54010418
2025-07-28,24424.67,24444.47,23942.12,23970.36,52660440
2025-07-29,24051.71,24310,24051.71,24217.37,50189594
2025-07-30,24169.26,24302.77,24138.21,24262.22,51182611
2025-07-31,24340.21,24433.4,24039.92,24065.47,61019179
2025-08-01,23786.91,23802.73,23380.94,23425.97,69500556
2025-08-04,23523.24,23783.79,23521.61,23757.69,50795957
2025-08-05,23914.32,23979.59,23785.08,23846.07,58127513
2025-08-06,23972.03,23996.89,23806.92,23924.36,66327837
2025-08-07,23910.87,24392.04,23899.46,24192.5,75743254
2025-08-08,24165.88,24268.82,24095.99,24162.86,55854680
2025-08-11,24206.26,24219.09,24030.05,24081.34,41591619
2025-08-12,24147.01,24156.25,23940.24,24024.78,55507091
2025-08-13,24156.51,24247.39,24138.79,24185.59,48580149
2025-08-14,24205.59,24409.35,24205.37,24377.5,47940937
2025-08-15,24530.7,24536.11,24327.6,24359.3,47125928
2025-08-18,24313.82,24336.74,24245.17,24314.77,40221604
2025-08-19,24357.23,24441,24283.55,24423.07,43710469
2025-08-20,24252.72,24369.87,24217.51,24276.97,44783580
2025-08-21,24274.42,24306.06,24179.91,24293.34,39351375
2025-08-22,24254.81,24444.41,24222.54,24363.09,44811726
2025-08-25,24232.02,24377.38,24224.15,24273.12,31480089
2025-08-26,24110.08,24263.11,24036.88,24152.87,78930627
2025-08-27,24174.62,24198.3,23977.99,24046.21,43590207
2025-08-28,24180.62,24206.53,23972.54,24039.92,42293032
2025-08-29,23949.43,24063.55,23881.98,23902.21,45696479
2025-09-01,24012.04,24046.85,23969.36,24037.33,26626358
2025-09-02,23975.34,23990.81,23482.67,23487.33,54299866
2025-09-03,23606.69,23705.95,23507.11,23594.8,53263969
2025-09-04,23664.79,23800.12,23610.45,23770.33,46982098
2025-09-05,23851.94,23854.68,23546.7,23596.98,46854556
2025-09-08,23771.86,23830.12,23655.47,23807.13,48616489
2025-09-09,23802.61,23859.56,23633.95,23718.45,44540289
2025-09-10,23837.17,23883.58,23600.47,23632.95,49060639
2025-09-11,23654.93,23787.18,23563.37,23703.65,47690873
2025-09-12,23767.34,23793.06,23604.36,23698.15,43830627
2025-09-15,23785.26,23855.35,23664.11,23748.86,40171139
2025-09-16,23711.99,23717.67,23317.3,23329.24,51217261
2025-09-17,23407.39,23476.71,23284.67,23359.18,50053919
2025-09-18,23577.06,23690.47,23557.81,23674.53,61099136
2025-09-19,23723.34,23785.24,23599.26,23639.41,212174087
2025-09-22,23567.49,23589.25,23424.44,23527.05,53681280
2025-09-23,23604.36,23723.2,23564.97,23611.33,48153513
2025-09-24,23601.5,23736.6,23499.98,23666.81,53341218
2025-09-25,23620.4,23629.37,23383.84,23534.83,55492699
2025-09-26,23601.19,23756.04,23579.25,23739.47,44731195
2025-09-29,23835.61,23835.61,23666.81,23745.06,38819989
2025-09-30,23726.43,23887.73,23676.36,23880.72,47602485
2025-10-01,23755.23,24162.23,23753.08,24113.62,53498998
2025-10-02,24293.83,24502.33,24247.45,24422.56,53588134
2025-10-03,24511.57,24524.11,24343.21,24378.8,38220204
2025-10-06,24357.59,24482.9,24269.94,24378.29,43413375
2025-10-07,24400.77,24452.93,24308.04,24385.78,41564735
2025-10-08,24382.66,24630.97,24360.65,24597.13,56849944
2025-10-09,24674.65,24771.34,24602.12,24611.25,41008517
2025-10-10,24664.23,24690.72,24241.46,24241.46,50177547
2025-10-13,24372.9,24448.77,24260.77,24387.93,36599781
2025-10-14,24169.03,24242.85,23986.93,24236.94,45092491
2025-10-15,24263.71,24339.27,24179.99,24181.37,43493522
2025-10-16,24188.15,24283.57,24051.85,24272.19,45218299
2025-10-17,23833.11,23987.75,23684.37,23830.99,68745486
2025-10-20,24035.19,24296.39,24026.59,24258.8,46610279
2025-10-21,24310.44,24384.24,24201.29,24330.03,42704192
2025-10-22,24296.16,24342.18,24138.25,24151.13,57734329
2025-10-23,24202.78,24222.84,24035.21,24207.79,51148153
2025-10-24,24275.99,24275.99,24145.26,24239.89,43268897
2025-10-27,24332.85,24348.59,24185.84,24308.78,43352745
2025-10-28,24228.18,24339.94,24188.37,24278.63,41976163
2025-10-29,24261.09,24322.9,24090.58,24124.21,63568214
2025-10-30,24187.82,24215.3,24034.75,24118.89,53698436
2025-10-31,24115.31,24119.66,23922.95,23958.3,42904351
2025-11-03,23990.34,24248.67,23982.28,24132.41,48002517
2025-11-04,23801.24,23974.31,23674.65,23949.11,51570118
2025-11-05,23774.55,24103.53,23732.38,24049.74,55196776
2025-11-06,23996.24,24058.73,23721.99,23734.02,58266991
2025-11-07,23801.97,23837.12,23452.89,23569.96,53123255
2025-11-10,23925.36,24022.69,23854.49,23959.99,52658873
2025-11-11,23990.14,24108.43,23952.41,24088.06,47222485
2025-11-12,24245.89,24441.28,24234.94,24381.46,75385342
2025-11-13,24367.7,24416.33,24027.92,24041.62,60792870
2025-11-14,23977.72,23992.12,23609.06,23876.55,64035987
2025-11-17,23890.48,23928.48,23529.73,23590.52,46448254
2025-11-18,23238.33,23358.75,23085.38,23180.53,61389371
2025-11-19,23180.93,23379.36,23105.55,23162.92,52349067
2025-11-20,23387.42,23512.49,23277.09,23278.85,47507294
2025-11-21,22963.17,23256.27,22943.06,23091.87,68913242
2025-11-24,23280.32,23392.22,23149.7,23239.18,129335852
2025-11-25,23254.46,23487.23,23139.27,23464.63,50045539
2025-11-26,23585.26,23727.25,23445.28,23726.22,45525255
2025-11-27,23732.81,23830.97,23708.42,23767.96,31160024
2025-11-28,23780.75,23883.98,23720.56,23836.79,37179105
2025-12-01,23731.29,23734.2,23433.48,23589.44,48999371
2025-12-02,23637.49,23792.05,23607.7,23710.86,50967216
2025-12-03,23788.82,23838.05,23646.43,23693.71,52921542
2025-12-04,23836.23,23930.52,23797.71,23882.03,52993448
2025-12-05,23942.73,24130.92,23929.26,24028.14,46889444
2025-12-08,24015.97,24116.99,23985.28,24046.01,46456677
2025-12-09,24094.99,24186.92,24092.5,24162.65,49105762
2025-12-10,24131.39,24168.72,24001.43,24130.14,47603079
2025-12-11,24055.17,24364.01,24007.98,24294.61,52093028
2025-12-12,24368.94,24474.62,24173.28,24186.49,45470258
2025-12-15,24297.64,24318.3,24170.45,24229.91,47055570
2025-12-16,24124.11,24191.6,24011.8,24076.87,53280599
2025-12-17,24159.62,24185.47,23949.17,23960.59,52418227
2025-12-18,23947.03,24215.98,23923.97,24199.5,51638948
2025-12-19,24196.19,24305.82,24153.23,24288.4,131439765
2025-12-22,24291.85,24356.11,24203.37,24283.97,32252786
2025-12-23,24297.62,24362.01,24257.47,24340.06,28299427
2025-12-29,24370.94,24389.15,24253.73,24351.12,35372295
2025-12-30,24343.19,24527.94,24328.42,24490.41,23179269
